"NetworkFilename","PoseFilename","MouseID","FIdate","AgeW","AgeAtVid","Batch","body_weight","breathing_rate_depth","coat_condition","piloerection","pallor_or_cyanosis","kyphosis","hunched","body_condition","eye_discharge","changes_to_the_globe","response_to_analgesic","peri_retro_orbital_swelling","nasal_discharge","rectal_prolapse","vaginal_uterine_prolapse","diarrhea","tail_stiffening","vestibular_disturbance","gait_disorders","tremor","activity","response_to_external_stimuli","paralysis","tumors","distended_abdomen","urine","dehydration_reduced_skin_turgor","malocclusions","head_piloerection","thoracic_mass","dermatitis","NFI","temperature","CFI","FIs","alopecia","loss_of_fur_color","loss_of_whiskers","cataracts","microphthalmia","corneal_opacity","vision_loss_visual_placing","menace_reflex","righting_reflex","Sex","Diet","Tester"
"NV14-B7B8/2020-07-29/DO-2D-4192.avi","NV14-B7B8/2020-07-29/DO-2D-4192","DO-2D-4192",2020-07-20,147,145,"Old",19.71,0,0.5,1,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.166666667,35.6,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","2D","Mackenzie"
"NV14-B7B8/2020-02-12/DO-2D-4192.avi","NV14-B7B8/2020-02-12/DO-2D-4192","DO-2D-4192",2020-02-14,122,122,"Old",32.35,0,0.5,0.5,NA,0,NA,0,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,0,NA,33.9,3,28,0,0,1,0,0,0,0,0.5,0,"Female","2D","Farrar Cobb"
"NV15-B7B8/2019-12-23/DO-40-2024.avi","NV15-B7B8/2019-12-23/DO-40-2024","DO-40-2024",2019-12-17,212,198,"Old",17.98,0.5,1,1,1,1,1,1,0,0.5,0,0,0,0,0,0,1,1,0.5,1,0,0,0,0,0,1,1,0,0.5,1,0,0.466666667,37,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2019-12-23/DO-40-2028.avi","NV14-B7B8/2019-12-23/DO-40-2028","DO-40-2028",2019-12-17,218,198,"Old",18.3,0.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,0,0,1,1,0,0.5,0.5,0,0.483333333,37.2,14.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-04-07/DO-40-2050.avi","NV14-B7B8/2020-04-07/DO-40-2050","DO-40-2050",2020-04-13,212,198.8571429,"Old",19.88,0.5,1,1,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.233333333,36,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Hannah"
"NV14-B7B8/2019-12-24/DO-40-2050.avi","NV14-B7B8/2019-12-24/DO-40-2050","DO-40-2050",2019-12-19,212,182.2857143,"Old",20.13,0,1,1,0,1,1,0.5,0,0,0,0,0,0.5,0,0,0,0.5,1,1,0.5,0,0,0,0,1,0,0,0,0,0,0.3,36.6,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-04-07/DO-40-2056.avi","NV15-B7B8/2020-04-07/DO-40-2056","DO-40-2056",2020-04-13,213,198.8571429,"Old",20.67,0.5,1,1,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.233333333,34.8,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Hannah"
"NV15-B7B8/2019-12-24/DO-40-2056.avi","NV15-B7B8/2019-12-24/DO-40-2056","DO-40-2056",2019-12-19,213,182.2857143,"Old",21.09,0,1,1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0.25,35,7.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-04-07/DO-40-2059.avi","NV14-B7B8/2020-04-07/DO-40-2059","DO-40-2059",2020-04-13,200,198.8571429,"Old",17.59,0.5,1,1,0,1,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.266666667,28.1,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Hannah"
"NV14-B7B8/2019-12-24/DO-40-2059.avi","NV14-B7B8/2019-12-24/DO-40-2059","DO-40-2059",2019-12-19,200,182.2857143,"Old",21.22,0,0.5,1,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0.216666667,36,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-04-07/DO-40-2061.avi","NV15-B7B8/2020-04-07/DO-40-2061","DO-40-2061",2020-04-13,205,198.8571429,"Old",24.05,0.5,1,1,0,1,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.266666667,33,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Hannah"
"NV15-B7B8/2019-12-24/DO-40-2061.avi","NV15-B7B8/2019-12-24/DO-40-2061","DO-40-2061",2019-12-19,205,182.2857143,"Old",21.12,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0.3,36.2,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-03-23/DO-40-2070.avi","NV15-B7B8/2020-03-23/DO-40-2070","DO-40-2070",2020-03-29,220,183.7142857,"Old",17.4,0.5,0.5,1,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,0.5,0,0,0.266666667,34.8,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-07-21/DO-40-2070.avi","NV14-B7B8/2020-07-21/DO-40-2070","DO-40-2070",2020-07-19,220,199.7142857,"Old",17.57,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0.5,1,0,0,0,0,0,1,1,0,1,0,0,0.416666667,35.1,12.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-01-21/DO-40-2070.avi","NV14-B7B8/2020-01-21/DO-40-2070","DO-40-2070",2020-01-20,220,173.8571429,"Old",17.66,0.5,0.5,1,0,1,1,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,1,0,0.5,0,0,0.3,35.8,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-03-23/DO-40-2073.avi","NV14-B7B8/2020-03-23/DO-40-2073","DO-40-2073",2020-03-29,190,183.7142857,"Old",18.86,0.5,0.5,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.216666667,36.5,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-01-21/DO-40-2073.avi","NV15-B7B8/2020-01-21/DO-40-2073","DO-40-2073",2020-01-20,190,173.8571429,"Old",17.88,0,0.5,1,0.5,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.2,36.3,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV15-B7B8/2020-03-23/DO-40-2077.avi","NV15-B7B8/2020-03-23/DO-40-2077","DO-40-2077",2020-03-29,188,183.7142857,"Old",21.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.166666667,36.5,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-01-21/DO-40-2077.avi","NV14-B7B8/2020-01-21/DO-40-2077","DO-40-2077",2020-01-20,188,173.8571429,"Old",18.39,0,0.5,1,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,1,0,0.5,0,0,0.283333333,36.3,8.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-04-01/DO-40-2081.avi","NV14-B7B8/2020-04-01/DO-40-2081","DO-40-2081",2020-04-06,205,182.8571429,"Old",26.85,0.5,1,1,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.25,33,7.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Amanda"
"NV15-B7B8/2020-07-30/DO-40-2081.avi","NV15-B7B8/2020-07-30/DO-40-2081","DO-40-2081",2020-07-27,205,198.8571429,"Old",29.21,0.5,1,1,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0.5,1,0,0,0.5,0,0.5,0,0,0,1,0,0,0.3,35.6,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-01-27/DO-40-2081.avi","NV14-B7B8/2020-01-27/DO-40-2081","DO-40-2081",2020-01-27,205,172.8571429,"Old",23.36,0,0.5,1,0.5,1,0.5,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,1,0,0,0.5,0,0,0.233333333,35,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-04-01/DO-40-2087.avi","NV15-B7B8/2020-04-01/DO-40-2087","DO-40-2087",2020-04-06,196,182.8571429,"Old",21.64,0.5,1,1,0.5,1,1,1,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0.333333333,35.7,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Amanda"
"NV15-B7B8/2020-01-27/DO-40-2087.avi","NV15-B7B8/2020-01-27/DO-40-2087","DO-40-2087",2020-01-27,196,172.8571429,"Old",22.11,0,0.5,1,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,1,1,0,0.5,0,0,0.216666667,36.1,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-04-01/DO-40-2088.avi","NV14-B7B8/2020-04-01/DO-40-2088","DO-40-2088",2020-04-06,201,182.8571429,"Old",19.12,0.5,1,1,0.5,1,1,1,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0.333333333,36,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Amanda"
"NV14-B7B8/2020-07-30/DO-40-2088.avi","NV14-B7B8/2020-07-30/DO-40-2088","DO-40-2088",2020-07-27,201,198.8571429,"Old",14.69,0.5,1,1,0.5,1,1,1,0.5,0,0.5,0,0,0,0,0,1,0.5,0.5,1,0,0,0,0,0,1,1,0,1,0,0,0.433333333,31.9,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-01-27/DO-40-2088.avi","NV14-B7B8/2020-01-27/DO-40-2088","DO-40-2088",2020-01-27,201,172.8571429,"Old",18.13,0,0.5,1,0.5,1,0.5,1,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,1,1,0,1,0,0,0.3,36.5,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-01-02/DO-40-2097.avi","NV14-B7B8/2020-01-02/DO-40-2097","DO-40-2097",2020-01-07,150,146.1428571,"Old",26.93,0.5,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0,0,0,0,1,1,1,0,0,0.5,0,0.316666667,36.6,9.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-09-21/DO-40-2099.avi","NV14-B7B8/2020-09-21/DO-40-2099","DO-40-2099",2020-09-28,234,184,"Old",22.77,0.5,1,1,0.5,1,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0.5,0.5,0,0,0,1,0,0,0.35,35.9,10.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-03-30/DO-40-2099.avi","NV15-B7B8/2020-03-30/DO-40-2099","DO-40-2099",2020-04-05,234,158.8571429,"Old",23.16,0,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,37,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-01-02/DO-40-2099.avi","NV15-B7B8/2020-01-02/DO-40-2099","DO-40-2099",2020-01-07,234,146.1428571,"Old",23.91,0,0,1,0,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.166666667,37.1,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV15-B7B8/2020-07-09/DO-40-2099.avi","NV15-B7B8/2020-07-09/DO-40-2099","DO-40-2099",2020-07-12,234,172.8571429,"Old",25.62,0,1,1,0.5,1,0.5,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.233333333,32.8,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2021-01-25/DO-40-2099.avi","NV14-B7B8/2021-01-25/DO-40-2099","DO-40-2099",2021-01-27,234,201.2857143,"Old",20.36,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.216666667,36.8,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-01-03/DO-40-2101.avi","NV14-B7B8/2020-01-03/DO-40-2101","DO-40-2101",2019-12-23,146,144,"Old",31.01,0.5,1,1,0.5,1,1,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0.5,1,0,0,0,0,0.5,0,0.3,36.2,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-03-30/DO-40-2102.avi","NV14-B7B8/2020-03-30/DO-40-2102","DO-40-2102",2020-04-05,175,158.8571429,"Old",21.1,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,36.8,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-01-03/DO-40-2102.avi","NV15-B7B8/2020-01-03/DO-40-2102","DO-40-2102",2020-01-07,175,146.1428571,"Old",23.53,0.5,0.5,1,0.5,1,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.25,37.3,7.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-07-09/DO-40-2101.avi","NV14-B7B8/2020-07-09/DO-40-2101","DO-40-2102",2020-07-12,175,172.8571429,"Old",19.69,0.5,1,1,0.5,1,1,1,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.3,34,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-09-21/DO-40-2107.avi","NV15-B7B8/2020-09-21/DO-40-2107","DO-40-2107",2020-09-28,215,184,"Old",23.05,0.5,1,1,0.5,1,1,1,0.5,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,1,1,0,1,0,0,0.383333333,31.2,11.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-03-30/DO-40-2107.avi","NV15-B7B8/2020-03-30/DO-40-2107","DO-40-2107",2020-04-05,215,158.8571429,"Old",19.75,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,37.6,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-01-02/DO-40-2107.avi","NV15-B7B8/2020-01-02/DO-40-2107","DO-40-2107",2020-01-07,215,146.1428571,"Old",22.71,0.5,0.5,1,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.233333333,35.1,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV15-B7B8/2020-07-09/DO-40-2107.avi","NV15-B7B8/2020-07-09/DO-40-2107","DO-40-2107",2020-07-12,215,172.8571429,"Old",19.4,0.5,1,1,0.5,1,1,1,0.5,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,1,1,0,0.5,0,0,0.366666667,32.3,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2021-01-25/DO-40-2107.avi","NV15-B7B8/2021-01-25/DO-40-2107","DO-40-2107",2021-01-27,215,201.2857143,"Old",17.77,0.5,1,1,1,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0.5,0,1,1,0,1,0,0,0.383333333,35.3,11.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-01-02/DO-40-2111.avi","NV14-B7B8/2020-01-02/DO-40-2111","DO-40-2108",2020-01-07,150,146.1428571,"Old",18.86,0.5,1,1,0.5,1,1,1,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,1,1,0,0,0.5,0,0.35,35.8,10.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-09-21/DO-40-2111.avi","NV14-B7B8/2020-09-21/DO-40-2111","DO-40-2111",2020-09-28,189,184,"Old",25.36,0.5,1,1,0.5,1,1,1,1,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0.5,0,0,0,1,0,0,0.35,34.2,10.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-03-30/DO-40-2111.avi","NV14-B7B8/2020-03-30/DO-40-2111","DO-40-2111",2020-04-05,189,158.8571429,"Old",24.89,0,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,36.4,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-01-02/DO-40-2108.avi","NV15-B7B8/2020-01-02/DO-40-2108","DO-40-2111",2020-01-07,189,146.1428571,"Old",28.09,0,0.5,1,0.5,1,1,0.5,1,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0.316666667,36.8,9.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-07-09/DO-40-2111.avi","NV14-B7B8/2020-07-09/DO-40-2111","DO-40-2111",2020-07-12,189,172.8571429,"Old",26.25,0.5,1,1,0.5,1,1,1,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,1,0,0,0,0,0,1,1,0,1,0,0,0.4,34.3,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-01-29/DO-40-2113.avi","NV14-B7B8/2020-01-29/DO-40-2113","DO-40-2113",2020-01-27,153,146,"Old",19.74,0,0.5,1,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,0,0.5,0,0,0.183333333,36.4,5.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV15-B7B8/2020-01-29/DO-40-2114.avi","NV15-B7B8/2020-01-29/DO-40-2114","DO-40-2114",2020-01-27,154,146,"Old",24.49,0,0.5,1,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0.216666667,36.2,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Gaven"
"NV14-B7B8/2020-10-14/DO-40-2115.avi","NV14-B7B8/2020-10-14/DO-40-2115","DO-40-2115",2020-10-11,210,182.8571429,"Old",18.48,0.5,1,1,0.5,1,1,1,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.266666667,34.8,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-08-13/DO-40-2115.avi","NV15-B7B8/2020-08-13/DO-40-2115","DO-40-2115",2020-08-10,210,174,"Old",18.86,0.5,1,1,0.5,1,1,1,0.5,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,1,0,0,0.316666667,34.1,9.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV14-B7B8/2020-01-29/DO-40-2115.avi","NV14-B7B8/2020-01-29/DO-40-2115","DO-40-2115",2020-01-27,210,146,"Old",19.56,0,0.5,1,0.5,1,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0.216666667,35.9,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2021-01-25/DO-40-2115.avi","NV14-B7B8/2021-01-25/DO-40-2115","DO-40-2115",2021-01-27,210,198.2857143,"Old",17.53,0.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0.316666667,34.6,9.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-05-05/DO-40-2115.avi","NV14-B7B8/2020-05-05/DO-40-2115","DO-40-2115",2020-05-07,160,160,"Old",21.05,0.5,0.5,1,NA,1,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,1,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,36.1,9,28,0,0,1,0,0,0,1,1,0.5,"Female","40","Gaven"
"NV14-B7B8/2020-08-13/DO-40-2116.avi","NV14-B7B8/2020-08-13/DO-40-2116","DO-40-2116",2020-08-10,181,174,"Old",28.95,0.5,1,1,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0.5,0.5,0,0,0,1,0,0,0.283333333,35.8,8.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV15-B7B8/2020-01-29/DO-40-2116.avi","NV15-B7B8/2020-01-29/DO-40-2116","DO-40-2116",2020-01-27,181,146,"Old",29.9,0,0.5,0.5,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,1,0,0,0,0,0.2,36.3,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-05-05/DO-40-2116.avi","NV15-B7B8/2020-05-05/DO-40-2116","DO-40-2116",2020-05-07,160,160,"Old",30.91,0,0.5,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,1,0.5,1,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,0,NA,36.9,9,28,0,0.5,1,0,0,0,1,0.5,0,"Female","40","Gaven"
"NV15-B7B8/2020-08-13/DO-40-2117.avi","NV15-B7B8/2020-08-13/DO-40-2117","DO-40-2117",2020-08-10,219,174,"Old",29.27,0.5,0.5,1,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.216666667,35.9,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV15-B7B8/2020-10-14/DO-40-2117.avi","NV15-B7B8/2020-10-14/DO-40-2117","DO-40-2117",2020-10-11,219,182.8571429,"Old",29.09,0,0.5,1,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.116666667,34.8,3.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-01-29/DO-40-2117.avi","NV14-B7B8/2020-01-29/DO-40-2117","DO-40-2117",2020-01-27,219,146,"Old",27.86,0,0.5,1,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0.183333333,35.7,5.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2021-01-25/DO-40-2117.avi","NV15-B7B8/2021-01-25/DO-40-2117","DO-40-2117",2021-01-27,219,198.2857143,"Old",29.21,0,0.5,1,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0.133333333,35.9,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2020-05-05/DO-40-2117.avi","NV14-B7B8/2020-05-05/DO-40-2117","DO-40-2117",2020-05-07,160,160,"Old",28.66,0,0,1,NA,1,NA,0.5,NA,NA,NA,NA,0,0,NA,0,0,0,0.5,0.5,NA,NA,NA,NA,0.5,NA,NA,0,NA,NA,0,NA,36.8,7,28,0,0,1,0,0,0,1,1,0,"Female","40","Gaven"
"NV14-B7B8/2020-08-13/DO-40-2118.avi","NV14-B7B8/2020-08-13/DO-40-2118","DO-40-2118",2020-08-10,211,174,"Old",21.07,0.5,1,1,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0.3,36.7,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40","Mackenzie"
"NV14-B7B8/2020-10-14/DO-40-2118.avi","NV14-B7B8/2020-10-14/DO-40-2118","DO-40-2118",2020-10-11,211,182.8571429,"Old",23.06,0,1,1,0,1,0.5,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0.216666667,36.6,6.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV14-B7B8/2021-01-25/DO-40-2118.avi","NV14-B7B8/2021-01-25/DO-40-2118","DO-40-2118",2021-01-27,211,198.2857143,"Old",20.4,0.5,1,1,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,1,0,0,0.3,34.7,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
"NV15-B7B8/2020-01-29/DO-40-2118.avi","NV15-B7B8/2020-01-29/DO-40-2118","DO-40-2118",2020-01-27,211,146,"Old",25.84,0,0.5,1,0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0,0,0,0,0,1,1,0,1,0,0,0.283333333,36.5,8.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","40",NA
